 EURUSD,2020,1,1,0,0,1.08758,1.09725,1.08330,1.09520,0,TVIEW,M1,
EURUSD,2020,1,1,0,1,1.09520,1.10192,1.09346,1.09794,0,TVIEW,M1,
EURUSD,2020,1,1,0,2,1.09794,1.09794,1.08957,1.09054,0,TVIEW,M1,
EURUSD,2020,1,1,0,3,1.09054,1.09258,1.08261,1.08376,0,TVIEW,M1,
EURUSD,2020,1,1,0,4,1.08376,1.08460,1.07820,1.07956,0,TVIEW,M1,
EURUSD,2020,1,1,0,5,1.07956,1.08342,1.07666,1.08324,0,TVIEW,M1,
EURUSD,2020,1,1,0,6,1.08324,1.08755,1.08150,1.08384,0,TVIEW,M1,
EURUSD,2020,1,1,0,7,1.08384,1.08506,1.08006,1.08070,0,TVIEW,M1,
EURUSD,2020,1,1,0,8,1.08070,1.08852,1.07845,1.08474,0,TVIEW,M1,
EURUSD,2020,1,1,0,9,1.08474,1.08965,1.08117,1.08186,0,TVIEW,M1,
EURUSD,2020,1,1,0,10,1.08186,1.08240,1.07750,1.08046,0,TVIEW,M1,
EURUSD,2020,1,1,0,11,1.08046,1.08510,1.07890,1.08197,0,TVIEW,M1,
EURUSD,2020,1,1,0,12,1.08197,1.09271,1.07998,1.09150,0,TVIEW,M1,
EURUSD,2020,1,1,0,13,1.09150,1.09761,1.09022,1.09234,0,TVIEW,M1,
EURUSD,2020,1,1,0,14,1.09234,1.09991,1.09190,1.09790,0,TVIEW,M1,
EURUSD,2020,1,1,0,15,1.09790,1.10084,1.09372,1.09506,0,TVIEW,M1,
EURUSD,2020,1,1,0,16,1.09506,1.09538,1.08854,1.09024,0,TVIEW,M1,
EURUSD,2020,1,1,0,17,1.09024,1.09146,1.08706,1.08972,0,TVIEW,M1,
EURUSD,2020,1,1,0,18,1.08972,1.09960,1.08925,1.09822,0,TVIEW,M1,
EURUSD,2020,1,1,0,19,1.09822,1.10310,1.09338,1.10091,0,TVIEW,M1,
EURUSD,2020,1,1,0,20,1.10091,1.10938,1.09917,1.10773,0,TVIEW,M1,
EURUSD,2020,1,1,0,21,1.10773,1.11454,1.10698,1.11053,0,TVIEW,M1,
EURUSD,2020,1,1,0,22,1.11053,1.11541,1.11004,1.11345,0,TVIEW,M1,
EURUSD,2020,1,1,0,23,1.11345,1.11961,1.11154,1.11692,0,TVIEW,M1,
EURUSD,2020,1,1,0,24,1.11692,1.12579,1.11668,1.12332,0,TVIEW,M1,
EURUSD,2020,1,1,0,25,1.12332,1.13624,1.11946,1.13364,0,TVIEW,M1,
EURUSD,2020,1,1,0,26,1.13364,1.13839,1.12784,1.12915,0,TVIEW,M1,
EURUSD,2020,1,1,0,27,1.12915,1.13200,1.12682,1.12942,0,TVIEW,M1,
EURUSD,2020,1,1,0,28,1.12942,1.13638,1.12410,1.13384,0,TVIEW,M1,
EURUSD,2020,1,1,0,29,1.13384,1.14222,1.13217,1.13751,0,TVIEW,M1,
EURUSD,2020,1,1,0,30,1.13751,1.14036,1.12886,1.12980,0,TVIEW,M1,
EURUSD,2020,1,1,0,31,1.12980,1.13406,1.12126,1.12554,0,TVIEW,M1,
EURUSD,2020,1,1,0,32,1.12554,1.13327,1.12266,1.13228,0,TVIEW,M1,
EURUSD,2020,1,1,0,33,1.13228,1.13534,1.12277,1.12632,0,TVIEW,M1,
EURUSD,2020,1,1,0,34,1.12632,1.12942,1.12070,1.12436,0,TVIEW,M1,
EURUSD,2020,1,1,0,35,1.12436,1.12615,1.11855,1.12049,0,TVIEW,M1,
EURUSD,2020,1,1,0,36,1.12049,1.12544,1.11684,1.11776,0,TVIEW,M1,
EURUSD,2020,1,1,0,37,1.11776,1.12700,1.11684,1.12617,0,TVIEW,M1,
EURUSD,2020,1,1,0,38,1.12617,1.13487,1.12333,1.13088,0,TVIEW,M1,
EURUSD,2020,1,1,0,39,1.13088,1.13260,1.12483,1.12507,0,TVIEW,M1,
EURUSD,2020,1,1,0,40,1.12507,1.12598,1.11906,1.12178,0,TVIEW,M1,
EURUSD,2020,1,1,0,41,1.12178,1.12395,1.11953,1.12184,0,TVIEW,M1,
EURUSD,2020,1,1,0,42,1.12184,1.12878,1.12176,1.12424,0,TVIEW,M1,
EURUSD,2020,1,1,0,43,1.12424,1.12620,1.11910,1.12331,0,TVIEW,M1,
EURUSD,2020,1,1,0,44,1.12331,1.12751,1.11848,1.12512,0,TVIEW,M1,
EURUSD,2020,1,1,0,45,1.12512,1.13026,1.12234,1.12394,0,TVIEW,M1,
EURUSD,2020,1,1,0,46,1.12394,1.12518,1.12194,1.12479,0,TVIEW,M1,
EURUSD,2020,1,1,0,47,1.12479,1.13455,1.12430,1.13097,0,TVIEW,M1,
EURUSD,2020,1,1,0,48,1.13097,1.13325,1.12590,1.12742,0,TVIEW,M1,
EURUSD,2020,1,1,0,49,1.12742,1.13516,1.12624,1.13298,0,TVIEW,M1,
EURUSD,2020,1,1,0,50,1.13298,1.13708,1.12803,1.12852,0,TVIEW,M1,
EURUSD,2020,1,1,0,51,1.12852,1.13248,1.12548,1.13002,0,TVIEW,M1,
EURUSD,2020,1,1,0,52,1.13002,1.13750,1.13002,1.13433,0,TVIEW,M1,
EURUSD,2020,1,1,0,53,1.13433,1.14088,1.13254,1.14001,0,TVIEW,M1,
EURUSD,2020,1,1,0,54,1.14001,1.14520,1.13910,1.14120,0,TVIEW,M1,
EURUSD,2020,1,1,0,55,1.14120,1.14418,1.13705,1.13826,0,TVIEW,M1,
EURUSD,2020,1,1,0,56,1.13836,1.14438,1.13778,1.14282,0,TVIEW,M1,
EURUSD,2020,1,1,0,57,1.14282,1.14679,1.14024,1.14474,0,TVIEW,M1,
EURUSD,2020,1,1,0,58,1.14474,1.15398,1.14230,1.15268,0,TVIEW,M1,
